,name,actual_deathdate,temperature,gpt_deathdate,date_difference,abs_date_difference,is_accurate,year_month,year_month_formatted
6238,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6239,Burt Bacharach,2023-02-08,0.75,2023-02-08,0.0,0.0,True,2023-02,Feb 2023
6240,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6241,Burt Bacharach,2023-02-08,0.75,2023-02-08,0.0,0.0,True,2023-02,Feb 2023
6242,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6243,Burt Bacharach,2023-02-08,0.75,2023-02-13,5.0,5.0,True,2023-02,Feb 2023
6244,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6245,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6246,Burt Bacharach,2023-02-08,0.75,,,,False,2023-02,Feb 2023
6247,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6248,Burt Bacharach,2023-02-08,1.0,2023-02-08,0.0,0.0,True,2023-02,Feb 2023
6249,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6250,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6251,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6252,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6253,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6254,Burt Bacharach,2023-02-08,1.0,2023-02-08,0.0,0.0,True,2023-02,Feb 2023
6255,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6256,Burt Bacharach,2023-02-08,1.0,,,,False,2023-02,Feb 2023
6257,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6258,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6259,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6260,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6261,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6262,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6263,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6264,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6265,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6266,David Jude Jolicoeur,2023-02-12,0.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6267,David Jude Jolicoeur,2023-02-12,0.25,,,,False,2023-02,Feb 2023
6268,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6269,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6270,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6271,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6272,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6273,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6274,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6275,David Jude Jolicoeur,2023-02-12,0.25,,,,False,2023-02,Feb 2023
6276,David Jude Jolicoeur,2023-02-12,0.25,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6277,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6278,David Jude Jolicoeur,2023-02-12,0.5,,,,False,2023-02,Feb 2023
6279,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6280,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6281,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6282,David Jude Jolicoeur,2023-02-12,0.5,,,,False,2023-02,Feb 2023
6283,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6284,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6285,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6286,David Jude Jolicoeur,2023-02-12,0.5,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6287,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6288,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6289,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6290,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6291,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6292,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6293,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6294,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6295,David Jude Jolicoeur,2023-02-12,0.75,,,,False,2023-02,Feb 2023
6296,David Jude Jolicoeur,2023-02-12,0.75,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6297,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6298,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6299,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6300,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6301,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6302,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6303,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6304,David Jude Jolicoeur,2023-02-12,1.0,2023-02-12,0.0,0.0,True,2023-02,Feb 2023
6305,David Jude Jolicoeur,2023-02-12,1.0,,,,False,2023-02,Feb 2023
6306,David Jude Jolicoeur,2023-02-12,1.0,,,,False,2023-02,Feb 2023
6307,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6308,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6309,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6310,Conrad Dobler,2023-02-13,0.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6311,Conrad Dobler,2023-02-13,0.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6312,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6313,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6314,Conrad Dobler,2023-02-13,0.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6315,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6316,Conrad Dobler,2023-02-13,0.0,,,,False,2023-02,Feb 2023
6317,Conrad Dobler,2023-02-13,0.25,,,,False,2023-02,Feb 2023
6318,Conrad Dobler,2023-02-13,0.25,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6319,Conrad Dobler,2023-02-13,0.25,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6320,Conrad Dobler,2023-02-13,0.25,,,,False,2023-02,Feb 2023
6321,Conrad Dobler,2023-02-13,0.25,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6322,Conrad Dobler,2023-02-13,0.25,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6323,Conrad Dobler,2023-02-13,0.25,,,,False,2023-02,Feb 2023
6324,Conrad Dobler,2023-02-13,0.25,,,,False,2023-02,Feb 2023
6325,Conrad Dobler,2023-02-13,0.25,,,,False,2023-02,Feb 2023
6326,Conrad Dobler,2023-02-13,0.25,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6327,Conrad Dobler,2023-02-13,0.5,,,,False,2023-02,Feb 2023
6328,Conrad Dobler,2023-02-13,0.5,2023-02-09,-4.0,4.0,True,2023-02,Feb 2023
6329,Conrad Dobler,2023-02-13,0.5,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6330,Conrad Dobler,2023-02-13,0.5,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6331,Conrad Dobler,2023-02-13,0.5,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6332,Conrad Dobler,2023-02-13,0.5,,,,False,2023-02,Feb 2023
6333,Conrad Dobler,2023-02-13,0.5,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6334,Conrad Dobler,2023-02-13,0.5,,,,False,2023-02,Feb 2023
6335,Conrad Dobler,2023-02-13,0.5,,,,False,2023-02,Feb 2023
6336,Conrad Dobler,2023-02-13,0.5,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6337,Conrad Dobler,2023-02-13,0.75,,,,False,2023-02,Feb 2023
6338,Conrad Dobler,2023-02-13,0.75,,,,False,2023-02,Feb 2023
6339,Conrad Dobler,2023-02-13,0.75,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6340,Conrad Dobler,2023-02-13,0.75,,,,False,2023-02,Feb 2023
6341,Conrad Dobler,2023-02-13,0.75,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6342,Conrad Dobler,2023-02-13,0.75,,,,False,2023-02,Feb 2023
6343,Conrad Dobler,2023-02-13,0.75,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6344,Conrad Dobler,2023-02-13,0.75,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6345,Conrad Dobler,2023-02-13,0.75,,,,False,2023-02,Feb 2023
6346,Conrad Dobler,2023-02-13,0.75,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6347,Conrad Dobler,2023-02-13,1.0,,,,False,2023-02,Feb 2023
6348,Conrad Dobler,2023-02-13,1.0,2023-02-14,1.0,1.0,True,2023-02,Feb 2023
6349,Conrad Dobler,2023-02-13,1.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6350,Conrad Dobler,2023-02-13,1.0,,,,False,2023-02,Feb 2023
6351,Conrad Dobler,2023-02-13,1.0,,,,False,2023-02,Feb 2023
6352,Conrad Dobler,2023-02-13,1.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6353,Conrad Dobler,2023-02-13,1.0,,,,False,2023-02,Feb 2023
6354,Conrad Dobler,2023-02-13,1.0,2023-02-13,0.0,0.0,True,2023-02,Feb 2023
6355,Conrad Dobler,2023-02-13,1.0,,,,False,2023-02,Feb 2023
6356,Conrad Dobler,2023-02-13,1.0,2023-01-09,-35.0,35.0,False,2023-02,Feb 2023
6357,Raquel Welch,2023-02-15,0.0,,,,False,2023-02,Feb 2023
6358,Raquel Welch,2023-02-15,0.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6359,Raquel Welch,2023-02-15,0.0,,,,False,2023-02,Feb 2023
6360,Raquel Welch,2023-02-15,0.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6361,Raquel Welch,2023-02-15,0.0,,,,False,2023-02,Feb 2023
6362,Raquel Welch,2023-02-15,0.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6363,Raquel Welch,2023-02-15,0.0,,,,False,2023-02,Feb 2023
6364,Raquel Welch,2023-02-15,0.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6365,Raquel Welch,2023-02-15,0.0,,,,False,2023-02,Feb 2023
6366,Raquel Welch,2023-02-15,0.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6367,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6368,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6369,Raquel Welch,2023-02-15,0.25,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6370,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6371,Raquel Welch,2023-02-15,0.25,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6372,Raquel Welch,2023-02-15,0.25,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6373,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6374,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6375,Raquel Welch,2023-02-15,0.25,,,,False,2023-02,Feb 2023
6376,Raquel Welch,2023-02-15,0.25,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6377,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6378,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6379,Raquel Welch,2023-02-15,0.5,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6380,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6381,Raquel Welch,2023-02-15,0.5,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6382,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6383,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6384,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6385,Raquel Welch,2023-02-15,0.5,,,,False,2023-02,Feb 2023
6386,Raquel Welch,2023-02-15,0.5,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6387,Raquel Welch,2023-02-15,0.75,,,,False,2023-02,Feb 2023
6388,Raquel Welch,2023-02-15,0.75,,,,False,2023-02,Feb 2023
6389,Raquel Welch,2023-02-15,0.75,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6390,Raquel Welch,2023-02-15,0.75,,,,False,2023-02,Feb 2023
6391,Raquel Welch,2023-02-15,0.75,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6392,Raquel Welch,2023-02-15,0.75,,,,False,2023-02,Feb 2023
6393,Raquel Welch,2023-02-15,0.75,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6394,Raquel Welch,2023-02-15,0.75,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6395,Raquel Welch,2023-02-15,0.75,,,,False,2023-02,Feb 2023
6396,Raquel Welch,2023-02-15,0.75,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6397,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6398,Raquel Welch,2023-02-15,1.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6399,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6400,Raquel Welch,2023-02-15,1.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6401,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6402,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6403,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6404,Raquel Welch,2023-02-15,1.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6405,Raquel Welch,2023-02-15,1.0,,,,False,2023-02,Feb 2023
6406,Raquel Welch,2023-02-15,1.0,2023-02-15,0.0,0.0,True,2023-02,Feb 2023
6407,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6408,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6409,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6410,Tim McCarver,2023-02-16,0.0,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6411,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6412,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6413,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6414,Tim McCarver,2023-02-16,0.0,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6415,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6416,Tim McCarver,2023-02-16,0.0,,,,False,2023-02,Feb 2023
6417,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6418,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6419,Tim McCarver,2023-02-16,0.25,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6420,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6421,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6422,Tim McCarver,2023-02-16,0.25,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6423,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6424,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6425,Tim McCarver,2023-02-16,0.25,,,,False,2023-02,Feb 2023
6426,Tim McCarver,2023-02-16,0.25,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6427,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6428,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6429,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6430,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6431,Tim McCarver,2023-02-16,0.5,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6432,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6433,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6434,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6435,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6436,Tim McCarver,2023-02-16,0.5,,,,False,2023-02,Feb 2023
6437,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6438,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6439,Tim McCarver,2023-02-16,0.75,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6440,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6441,Tim McCarver,2023-02-16,0.75,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6442,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6443,Tim McCarver,2023-02-16,0.75,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6444,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6445,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6446,Tim McCarver,2023-02-16,0.75,,,,False,2023-02,Feb 2023
6447,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6448,Tim McCarver,2023-02-16,1.0,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6449,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6450,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6451,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6452,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6453,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6454,Tim McCarver,2023-02-16,1.0,2023-02-16,0.0,0.0,True,2023-02,Feb 2023
6455,Tim McCarver,2023-02-16,1.0,,,,False,2023-02,Feb 2023
6456,Tim McCarver,2023-02-16,1.0,2023-02-19,3.0,3.0,True,2023-02,Feb 2023
6457,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6458,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6459,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6460,Richard Belzer,2023-02-19,0.0,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6461,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6462,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6463,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6464,Richard Belzer,2023-02-19,0.0,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6465,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6466,Richard Belzer,2023-02-19,0.0,,,,False,2023-02,Feb 2023
6467,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6468,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6469,Richard Belzer,2023-02-19,0.25,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6470,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6471,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6472,Richard Belzer,2023-02-19,0.25,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6473,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6474,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6475,Richard Belzer,2023-02-19,0.25,,,,False,2023-02,Feb 2023
6476,Richard Belzer,2023-02-19,0.25,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6477,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6478,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6479,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6480,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6481,Richard Belzer,2023-02-19,0.5,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6482,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6483,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6484,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6485,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6486,Richard Belzer,2023-02-19,0.5,,,,False,2023-02,Feb 2023
6487,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6488,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6489,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6490,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6491,Richard Belzer,2023-02-19,0.75,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6492,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6493,Richard Belzer,2023-02-19,0.75,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6494,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6495,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6496,Richard Belzer,2023-02-19,0.75,,,,False,2023-02,Feb 2023
6497,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6498,Richard Belzer,2023-02-19,1.0,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6499,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6500,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6501,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6502,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6503,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6504,Richard Belzer,2023-02-19,1.0,2023-02-19,0.0,0.0,True,2023-02,Feb 2023
6505,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6506,Richard Belzer,2023-02-19,1.0,,,,False,2023-02,Feb 2023
6507,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6508,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6509,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6510,Terry Holland,2023-02-26,0.0,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6511,Terry Holland,2023-02-26,0.0,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6512,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6513,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6514,Terry Holland,2023-02-26,0.0,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6515,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6516,Terry Holland,2023-02-26,0.0,,,,False,2023-02,Feb 2023
6517,Terry Holland,2023-02-26,0.25,,,,False,2023-02,Feb 2023
6518,Terry Holland,2023-02-26,0.25,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6519,Terry Holland,2023-02-26,0.25,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6520,Terry Holland,2023-02-26,0.25,,,,False,2023-02,Feb 2023
6521,Terry Holland,2023-02-26,0.25,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6522,Terry Holland,2023-02-26,0.25,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6523,Terry Holland,2023-02-26,0.25,,,,False,2023-02,Feb 2023
6524,Terry Holland,2023-02-26,0.25,,,,False,2023-02,Feb 2023
6525,Terry Holland,2023-02-26,0.25,,,,False,2023-02,Feb 2023
6526,Terry Holland,2023-02-26,0.25,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6527,Terry Holland,2023-02-26,0.5,,,,False,2023-02,Feb 2023
6528,Terry Holland,2023-02-26,0.5,2023-02-20,-6.0,6.0,False,2023-02,Feb 2023
6529,Terry Holland,2023-02-26,0.5,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6530,Terry Holland,2023-02-26,0.5,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6531,Terry Holland,2023-02-26,0.5,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6532,Terry Holland,2023-02-26,0.5,,,,False,2023-02,Feb 2023
6533,Terry Holland,2023-02-26,0.5,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6534,Terry Holland,2023-02-26,0.5,,,,False,2023-02,Feb 2023
6535,Terry Holland,2023-02-26,0.5,,,,False,2023-02,Feb 2023
6536,Terry Holland,2023-02-26,0.5,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6537,Terry Holland,2023-02-26,0.75,,,,False,2023-02,Feb 2023
6538,Terry Holland,2023-02-26,0.75,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6539,Terry Holland,2023-02-26,0.75,,,,False,2023-02,Feb 2023
6540,Terry Holland,2023-02-26,0.75,,,,False,2023-02,Feb 2023
6541,Terry Holland,2023-02-26,0.75,2023-02-20,-6.0,6.0,False,2023-02,Feb 2023
6542,Terry Holland,2023-02-26,0.75,,,,False,2023-02,Feb 2023
6543,Terry Holland,2023-02-26,0.75,2023-02-22,-4.0,4.0,True,2023-02,Feb 2023
6544,Terry Holland,2023-02-26,0.75,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
6545,Terry Holland,2023-02-26,0.75,,,,False,2023-02,Feb 2023
6546,Terry Holland,2023-02-26,0.75,2023-02-23,-3.0,3.0,True,2023-02,Feb 2023
